ETPL_Inst_Code|ETPL_CIP_Code|ETPL_Credential|ETPL_CIP_USHE|ETPL_Program_USHE|ETPL_IPEDS|ETPL_Deg_Intent|ETPL_Year|ETPL_Key|Created_Date|Modified_Date|Inactive
3680|410101|CT|6017CC|Biotechnician Certificate of Completion|2|2|2023|36802023410101CT6017CC22|2023-08-08 08:23:43.343|NULL|N
3680|410101|AS|6016AS|Biology Technician/Biotechnology Laboratory Technician|3|3|2023|36802023410101AS6016AS33|2023-08-08 08:23:43.343|NULL|N
3680|410301|CT|6004CC|Chemical Technician CC|2|2|2023|36802023410301CT6004CC22|2023-08-08 08:23:43.343|NULL|N
3680|410301|AS|6004AAS|Chemical Technician (AAS)|3|3|2023|36802023410301AS6004AAS33|2023-08-08 08:23:43.343|NULL|N
3680|420101|BS|7055BS|Psychological Science (BS)|5|5|2023|36802023420101BS7055BS55|2023-08-08 08:23:43.343|NULL|N
3680|430104|AS|7004AS|Criminal Justice|3|3|2023|36802023430104AS7004AS33|2023-08-08 08:23:43.343|NULL|N
3680|430104|BS|7004BS 7045 7046|Criminal Justice|5|5|2023|36802023430104BS7004BS7045704655|2023-08-08 08:23:43.343|NULL|N
3680|430107|CT|NULL|Law Enforcement Academy (Police Academy)|1B|1B|2023|36802023430107CT1B1B|2023-08-08 08:23:43.343|NULL|N
3680|440701|CT|7017Cert|Social Work|NU|0|2023|36802023440701CT7017CertNU0|2023-08-08 08:23:43.343|NULL|N
3680|440701|CT|7017Cert|Social Work|1A|1A|2023|36802023440701CT7017Cert1A1A|2023-08-08 08:23:43.343|NULL|N
3680|440701|CT|7017Cert|Social Work|1B|1B|2023|36802023440701CT7017Cert1B1B|2023-08-08 08:23:43.343|NULL|N
3680|440701|CT|7017Cert|Social Work|2|2|2023|36802023440701CT7017Cert22|2023-08-08 08:23:43.343|NULL|N
3680|440701|BS|7017BA or 7017BS|Social Work (BA or BS)|5|5|2023|36802023440701BS7017BAor7017BS55|2023-08-08 08:23:43.343|NULL|N
3680|440701|BS|7017BS|Social Work|5|5|2023|36802023440701BS7017BS55|2023-08-08 08:23:43.343|NULL|N
3680|440701|MS|NULL|Master of Social Work|7|7|2023|36802023440701MS77|2023-08-08 08:23:43.343|NULL|N
3680|450201|BS|7018BA or 7018BS|Anthropology- Archaeology Track|5|5|2023|36802023450201BS7018BAor7018BS55|2023-08-08 08:23:43.343|NULL|N
3680|450201|BS|7018T1BS|General Anthropology - BS|5|5|2023|36802023450201BS7018T1BS55|2023-08-08 08:23:43.343|NULL|N
3680|450201|BS|7018T2BS|Anthropology- Archaeology Track - BS|5|5|2023|36802023450201BS7018T2BS55|2023-08-08 08:23:43.343|NULL|N
3680|450301|CT|NULL|Archaeological Technician Institutional Certificate|1B|1B|2023|36802023450301CT1B1B|2023-08-08 08:23:43.343|NULL|N
3680|450301|AS|7019AAS|Archaeological Technician|3|3|2023|36802023450301AS7019AAS33|2023-08-08 08:23:43.343|NULL|N
3680|450601|BS|4022BS|Economics (BS)|5|5|2023|36802023450601BS4022BS55|2023-08-08 08:23:43.343|NULL|N
3680|451001|BS|7012BA|Political Science|5|5|2023|36802023451001BS7012BA55|2023-08-08 08:23:43.343|NULL|N
3680|451001|BS|7012BS or 7012BA|Political Science - BS/BA|5|5|2023|36802023451001BS7012BSor7012BA55|2023-08-08 08:23:43.343|NULL|N
3680|451101|BS|7020BS|Sociology|5|5|2023|36802023451101BS7020BS55|2023-08-08 08:23:43.343|NULL|N
3680|460499|AS|8085AAS|Construction Management (AAS)|3|3|2023|36802023460499AS8085AAS33|2023-08-08 08:23:43.343|NULL|N
3680|460499|BS|8088BS|Construction Management|5|5|2023|36802023460499BS8088BS55|2023-08-08 08:23:43.343|NULL|N
3680|470000|AS|8061AAS|General Technology|3|3|2023|36802023470000AS8061AAS33|2023-08-08 08:23:43.343|NULL|N
3680|470604|CT|8064CP|Automotive Service Technology Certificate of Proficiency|2|2|2023|36802023470604CT8064CP22|2023-08-08 08:23:43.343|NULL|N
3680|470604|AS|8097AAS|Independent Shop Automobile/Automotive Technology|3|3|2023|36802023470604AS8097AAS33|2023-08-08 08:23:43.343|NULL|N
3680|470605|AS|8008AAS|Automotive Service Technology (AAS)- Heavy Duty Truck Track|3|3|2023|36802023470605AS8008AAS33|2023-08-08 08:23:43.343|NULL|N
3680|500408|AS|8087AAS|Interior Design (AAS)|3|3|2023|36802023500408AS8087AAS33|2023-08-08 08:23:43.343|NULL|N
3680|500408|BS|8087BS|Interior Design|5|5|2023|36802023500408BS8087BS55|2023-08-08 08:23:43.343|NULL|N
3680|500409|BS|3118BFA with 3116|Art (BFA) Graphic Design Emphasis|5|5|2023|36802023500409BS3118BFAwith311655|2023-08-08 08:23:43.343|NULL|N
3680|500701|AS|3075AA|Art (AA)|3|3|2023|36802023500701AS3075AA33|2023-08-08 08:23:43.343|NULL|N
3680|500701|BS|3001BA|Art (BA)|5|5|2023|36802023500701BS3001BA55|2023-08-08 08:23:43.343|NULL|N
3680|500706|BS|3005BFA|Art: Two Dimensional|5|5|2023|36802023500706BS3005BFA55|2023-08-08 08:23:43.343|NULL|N
3680|500706|BS|3005BFA or 3006BFA|Art (BFA) 2D or 3D Media Emphasis|5|5|2023|36802023500706BS3005BFAor3006BFA55|2023-08-08 08:23:43.343|NULL|N
3680|510000|AS|2029AS|Health Sciences- All Emphases|3|3|2023|36802023510000AS2029AS33|2023-08-08 08:23:43.343|NULL|N
3680|510000|AS|2029ASDENT|Health Sciences- Dental|3|3|2023|36802023510000AS2029ASDENT33|2023-08-08 08:23:43.343|NULL|N
3680|510000|AS|2029ASMLS|Health Sciences- MLS|3|3|2023|36802023510000AS2029ASMLS33|2023-08-08 08:23:43.343|NULL|N
3680|510000|AS|2029ASNRSG|Health Sciences- Nursing|3|3|2023|36802023510000AS2029ASNRSG33|2023-08-08 08:23:43.343|NULL|N
3680|510000|AS|2029ASRADT|Health Sciences- Radiology|3|3|2023|36802023510000AS2029ASRADT33|2023-08-08 08:23:43.343|NULL|N
3680|510000|AS|2029ASREST|Health Sciences- Respiratory Therapy|3|3|2023|36802023510000AS2029ASREST33|2023-08-08 08:23:43.343|NULL|N
3680|510602|AS|2002AS|Dental Hygiene (AS)|3|3|2023|36802023510602AS2002AS33|2023-08-08 08:23:43.343|NULL|N
3680|510602|BS|2002BS|Dental Hygiene|5|5|2023|36802023510602BS2002BS55|2023-08-08 08:23:43.343|NULL|N
3680|510701|BS|2078BS|Health Administration|5|5|2023|36802023510701BS2078BS55|2023-08-08 08:23:43.343|NULL|N
3680|510706|CT|2006CP|Health Information Management Certificate of Proficiency|1B|1B|2023|36802023510706CT2006CP1B1B|2023-08-08 08:23:43.343|NULL|N
3680|510706|BS|2079BS|Health Information Management (BS)|5|5|2023|36802023510706BS2079BS55|2023-08-08 08:23:43.343|NULL|N
3680|510707|AS|2025AAS|Health Information Technology (AAS)|3|3|2023|36802023510707AS2025AAS33|2023-08-08 08:23:43.343|NULL|N
3680|510713|CT|2007CP|Healthcare Coding and Classification|1B|1B|2023|36802023510713CT2007CP1B1B|2023-08-08 08:23:43.343|NULL|N
3680|510904|CT|2045CC|Paramedic Certificate of Completion|2|2|2023|36802023510904CT2045CC22|2023-08-08 08:23:43.343|NULL|N
3680|510904|AS|2046AAS|Paramedic Studies (AAS)|3|3|2023|36802023510904AS2046AAS33|2023-08-08 08:23:43.343|NULL|N
3680|510905|BS|2011BS|Nuclear Medicine|5|5|2023|36802023510905BS2011BS55|2023-08-08 08:23:43.343|NULL|N
3680|510907|BS|2018BS|Radiation Therapy (BS)|5|5|2023|36802023510907BS2018BS55|2023-08-08 08:23:43.343|NULL|N
3680|510908|AS|2022AAS|Respiratory Therapy, Pre-Professional (AAS)|3|3|2023|36802023510908AS2022AAS33|2023-08-08 08:23:43.343|NULL|N
3680|510908|BS|2022BS|Respiratory Therapy|5|5|2023|36802023510908BS2022BS55|2023-08-08 08:23:43.343|NULL|N
3680|510910|BS|2010BS|Diagnostic Medical Sonography/Sonographer- Medical|5|5|2023|36802023510910BS2010BS55|2023-08-08 08:23:43.343|NULL|N
3680|510910|BS|2012BS|Diagnostic Medical Sonography/Sonographer- Cardiac|5|5|2023|36802023510910BS2012BS55|2023-08-08 08:23:43.343|NULL|N
3680|510910|BS|2069BS |Diagnostic Medical Sonography-All emphases|5|5|2023|36802023510910BS2069BS55|2023-08-08 08:23:43.343|NULL|N
3680|510911|AS|2013AAS|Radiography (AAS)|3|3|2023|36802023510911AS2013AAS33|2023-08-08 08:23:43.343|NULL|N
3680|510911|BS|2016BS|Advanced Radiologic Science- Intervention Radiology and Advanced Radiology emphases|5|5|2023|36802023510911BS2016BS55|2023-08-08 08:23:43.343|NULL|N
3680|510911|MS|2037MSRS|Master of Science in Radiologic Sciences (all emphases)|7|7|2023|36802023510911MS2037MSRS77|2023-08-08 08:23:43.343|NULL|N
3680|510920|BS|2014BS|Advanced Radiologic Sciences, Magnetic Resonance Imaging|5|5|2023|36802023510920BS2014BS55|2023-08-08 08:23:43.343|NULL|N
3680|510920|BS|2016BS, 2074|Advanced Radiologic Sciences (BS), Magnetic Resonance Imaging (MRI) Emphasis|5|5|2023|36802023510920BS2016BS,207455|2023-08-08 08:23:43.343|NULL|N
3680|510999|BS|2016BS|Advanced Radiologic Sciences-Women's Imaging or Computed Tomography Emphasess|5|5|2023|36802023510999BS2016BS55|2023-08-08 08:23:43.343|NULL|N
3680|510999|BS|2034BS|Women's Imaging|5|5|2023|36802023510999BS2034BS55|2023-08-08 08:23:43.343|NULL|N
3680|511004|AS|2039AAS|Medical Laboratory Sciences|3|3|2023|36802023511004AS2039AAS33|2023-08-08 08:23:43.343|NULL|N
3680|511004|BS|2039BS|Medical Laboratory Sciences|5|5|2023|36802023511004BS2039BS55|2023-08-08 08:23:43.343|NULL|N
3680|511199|BS|5037BS|Athletic Therapy|5|5|2023|36802023511199BS5037BS55|2023-08-08 08:23:43.343|NULL|N
3680|512207|BS|5013BS|Health Promotion|5|5|2023|36802023512207BS5013BS55|2023-08-08 08:23:43.343|NULL|N
3680|513801|AS|2009AS, 2009AAS|Nursing PN to RN (AS, AAS)|3|3|2023|36802023513801AS2009AS,2009AAS33|2023-08-08 08:23:43.343|NULL|N
3680|513801|AS|NULL|Associate of Science Degree Nursing Program (ADN)|3|3|2023|36802023513801AS33|2023-08-08 08:23:43.343|NULL|N
3680|513801|BS|2009BS|Nursing, RN-to-BSN|5|5|2023|36802023513801BS2009BS55|2023-08-08 08:23:43.343|NULL|N
3680|513801|MS|2009MS|Registered Nursing/Registered Nurse|7|7|2023|36802023513801MS2009MS77|2023-08-08 08:23:43.343|NULL|N
3680|520201|BS|4011BS|Business Administration|5|5|2023|36802023520201BS4011BS55|2023-08-08 08:23:43.343|NULL|N
3680|520201|MS|4026MBA1 or 4026MBA2|Masters of Business Administration (MBA)|7|7|2023|36802023520201MS4026MBA1or4026MBA277|2023-08-08 08:23:43.343|NULL|N
3680|520203|BS|4032BS|Supply Chain Management|5|5|2023|36802023520203BS4032BS55|2023-08-08 08:23:43.343|NULL|N
3680|520299|BS|4032BS|Supply chain management|5|5|2023|36802023520299BS4032BS55|2023-08-08 08:23:43.343|NULL|N
3680|520299|BS|NULL|Business Administration, Management and Operations, Other|5|5|2023|36802023520299BS55|2023-08-08 08:23:43.343|NULL|N
3680|520299|BS|CE-CSCP|Supply Chain Management|5|5|2023|36802023520299BSCE-CSCP55|2023-08-08 08:23:43.343|NULL|N
3680|520301|BS|4001BS|Accounting|5|5|2023|36802023520301BS4001BS55|2023-08-08 08:23:43.343|NULL|N
3680|520601|CT|4024CP|International Business and Economics|1B|1B|2023|36802023520601CT4024CP1B1B|2023-08-08 08:23:43.343|NULL|N
3680|520601|CT|4025CP|International Business and Economic Language|1B|1B|2023|36802023520601CT4025CP1B1B|2023-08-08 08:23:43.343|NULL|N
3680|520601|AS|4041AS|Business Economics|3|3|2023|36802023520601AS4041AS33|2023-08-08 08:23:43.343|NULL|N
3680|520601|BS|4040BS|International Business Economics|5|5|2023|36802023520601BS4040BS55|2023-08-08 08:23:43.343|NULL|N
3680|520801|BS|4042BS|Finance|5|5|2023|36802023520801BS4042BS55|2023-08-08 08:23:43.343|NULL|N
3680|521201|AS|4013AS|Management Information Systems|3|3|2023|36802023521201AS4013AS33|2023-08-08 08:23:43.343|NULL|N
3680|521201|BS|4045BS|Management Information Systems (BS)|5|5|2023|36802023521201BS4045BS55|2023-08-08 08:23:43.343|NULL|N
3680|521401|BS|4044BS|Marketing|5|5|2023|36802023521401BS4044BS55|2023-08-08 08:23:43.343|NULL|N
3680|521803|AS|8025AAS|Sales and Merchandising (AAS)|3|3|2023|36802023521803AS8025AAS33|2023-08-08 08:23:43.343|NULL|N
3680|521804|BS|8065BS|Professional Sales|5|5|2023|36802023521804BS8065BS55|2023-08-08 08:23:43.343|NULL|N
3680|521804|BS|8087BS|Interior Design|5|5|2023|36802023521804BS8087BS55|2023-08-08 08:23:43.343|NULL|N
4027|090101|BS|NULL|Communications - All Emphases|5|5|2022|40272022090101BS55|2022-09-06 11:06:18.713|NULL|N
4027|100203|BS|10.0203|Digital Audio - BS|5|5|2022|40272022100203BS10.020355|2022-09-06 11:06:18.713|NULL|N
4027|110101|AS|11.0101_2|Information Systems and Technology-AAS|3|3|2022|40272022110101AS11.0101_233|2022-09-06 11:06:18.713|NULL|N
4027|110201|CT|11.0201|Programmer, Certificate of Completion|2|2|2022|40272022110201CT11.020122|2022-09-06 11:06:18.713|NULL|N
4027|110701|AS|NULL|Computer Science - All emphasis, A.A.S.|3|3|2022|40272022110701AS33|2022-09-06 11:06:18.713|NULL|N
4027|110701|BS|11.0701_5|Computer Science - All emphases (Computer Science, Computer Networking, Full Stack Web Development)|5|5|2022|40272022110701BS11.0701_555|2022-09-06 11:06:18.713|NULL|N
4027|110801|AS|NULL|Digital Communication Technology, A.A.S.|3|3|2022|40272022110801AS33|2022-09-06 11:06:18.713|NULL|N
4027|111004|BS|11.1004_2|Web Design and Development - Interaction and Design Emphasis, B.S.|5|5|2022|40272022111004BS11.1004_255|2022-09-06 11:06:18.713|NULL|N
4027|120503|AS|NULL|Culinary Arts, A.A.S.|3|3|2022|40272022120503AS33|2022-09-06 11:06:18.713|NULL|N
4027|131001|BS|NULL|Special Education, B.S.|5|5|2022|40272022131001BS55|2022-09-06 11:06:18.713|NULL|N
4027|131302|BS|13.1302|Art Education - BS|5|5|2022|40272022131302BS13.130255|2022-09-06 11:06:18.713|NULL|N
4027|131303|BS|13.1303|Business Marketing Education - BS|5|5|2022|40272022131303BS13.130355|2022-09-06 11:06:18.713|NULL|N
4027|131322|BS|13.1322|Biology Education|5|5|2022|40272022131322BS13.132255|2022-09-06 11:06:18.713|NULL|N
4027|140903|BS|14.0903|Computer Engineering|5|5|2022|40272022140903BS14.090355|2022-09-06 11:06:18.713|NULL|N
4027|141101|BS|NULL|Mechanical Engineering - B.S.|5|5|2022|40272022141101BS55|2022-09-06 11:06:18.713|NULL|N
4027|151102|CT|NULL|Civil Design and Surveying Technology, Certificate of Proficiency|NULL|0|2022|40272022151102CT00|2022-09-06 11:06:18.713|NULL|N
4027|151102|CT|NULL|Civil Design and Surveying Technology, Certificate of Proficiency|1B|1B|2022|40272022151102CTNULL1B1B|2022-09-06 11:06:18.713|NULL|N
4027|151102|CT|NULL|Civil Design and Surveying Technology, Certificate of Proficiency|2|2|2022|40272022151102CTNULL22|2022-09-06 11:06:18.713|NULL|N
4027|151303|CT|15.1303|Architectural Design Technology-CP2|NULL|0|2022|40272022151303CT15.130300|2022-09-06 11:06:18.713|NULL|N
4027|151303|CT|15.1303|Architectural Design Technology-CP2|1B|1B|2022|40272022151303CT15.13031B1B|2022-09-06 11:06:18.713|NULL|N
4027|151501|BS|NULL|Technology Management, B.S.|5|5|2022|40272022151501BS55|2022-09-06 11:06:18.713|NULL|N
4027|161601|BS|16.1601_2|Deaf Studies - BA- All emphases|5|5|2022|40272022161601BS16.1601_255|2022-09-06 11:06:18.713|NULL|N
4027|230101|BS|13.1305_1|English Education - BS|5|5|2022|40272022230101BS13.1305_155|2022-09-06 11:06:18.713|NULL|N
4027|260101|BS|26.0101_3|Biology, B.S.|5|5|2022|40272022260101BS26.0101_355|2022-09-06 11:06:18.713|NULL|N
4027|261201|BS|26.1201|Biotechnology, B.S.|5|5|2022|40272022261201BS26.120155|2022-09-06 11:06:18.713|NULL|N
4027|310501|BS|31.0501_3|Exercise Science and Outdoor Recreation - BA/BS - Exercise Science|5|5|2022|40272022310501BS31.0501_355|2022-09-06 11:06:18.713|NULL|N
4027|400801|BS|40.0801|Physics - BS|5|5|2022|40272022400801BS40.080155|2022-09-06 11:06:18.713|NULL|N
4027|420101|BS|42.0101_5|Psychology B.S./B.A.|5|5|2022|40272022420101BS42.0101_555|2022-09-06 11:06:18.713|NULL|N
4027|422814|CT|42.2814|Autism Studies-CP3|NULL|0|2022|40272022422814CT42.281400|2022-09-06 11:06:18.713|NULL|N
4027|422814|CT|42.2814|Autism Studies-CP3|1B|1B|2022|40272022422814CT42.28141B1B|2022-09-06 11:06:18.713|NULL|N
4027|430103|CT|430103|Law Enforcement Academy|NULL|0|2022|40272022430103CT43010300|2022-09-06 11:06:18.713|NULL|N
4027|430103|CT|430103|Law Enforcement Academy|1B|1B|2022|40272022430103CT4301031B1B|2022-09-06 11:06:18.713|NULL|N
4027|430103|CT|430103|Law Enforcement Academy|2|2|2022|40272022430103CT43010322|2022-09-06 11:06:18.713|NULL|N
4027|430106|BS|43.0106|Forensic Science - Forensic Investigation Emphasis, B.S.|5|5|2022|40272022430106BS43.010655|2022-09-06 11:06:18.713|NULL|N
4027|430116|CT|NULL|Cybersecurity, Graduate Certificate|NULL|0|2022|40272022430116CT00|2022-09-06 11:06:18.713|NULL|N
4027|440701|BS|44.0701|Social Work - BSW|5|5|2022|40272022440701BS44.070155|2022-09-06 11:06:18.713|NULL|N
4027|460401|AS|46.0401|Facilities Management-AAS|3|3|2022|40272022460401AS46.040133|2022-09-06 11:06:18.713|NULL|N
4027|460403|AS|46.0403_2|Building Inspection Technology-AAS|NULL|0|2022|40272022460403AS46.0403_200|2022-09-06 11:06:18.713|NULL|N
4027|460403|CT|46.0403_1|Building Inspection Technology-CC|NULL|0|2022|40272022460403CT46.0403_100|2022-09-06 11:06:18.713|NULL|N
4027|460412|AS|46.0412|Construction Management, A.A.S.|3|3|2022|40272022460412AS46.041233|2022-09-06 11:06:18.713|NULL|N
4027|460412|BS|NULL|Construction Management BS|5|5|2022|40272022460412BS55|2022-09-06 11:06:18.713|NULL|N
4027|470000|AS|47.0000|Technology-AAS|3|3|2022|40272022470000AS47.000033|2022-09-06 11:06:18.713|NULL|N
4027|470603|AS|47.0603_4|Collision Repair Technology-AAS - All Emphases|NULL|0|2022|40272022470603AS47.0603_400|2022-09-06 11:06:18.713|NULL|N
4027|470603|AS|47.0603_5|Collision and Repair Technology-AAS/Street Rod|NULL|0|2022|40272022470603AS47.0603_500|2022-09-06 11:06:18.713|NULL|N
4027|470603|CT|47.0603_1|Automotive Technology, Certificate of Completion|NULL|0|2022|40272022470603CT47.0603_100|2022-09-06 11:06:18.713|NULL|N
4027|470603|CT|47.0603_1|Automotive Technology, Certificate of Completion|2|2|2022|40272022470603CT47.0603_122|2022-09-06 11:06:18.713|NULL|N
4027|470604|AS|47.0604_4|Automotive Technology A.A.S.|NULL|0|2022|40272022470604AS47.0604_400|2022-09-06 11:06:18.713|NULL|N
4027|470604|CT|NULL|Automotive Technology, Certificate of Completion|NULL|0|2022|40272022470604CT00|2022-09-06 11:06:18.713|NULL|N
4027|470604|CT|NULL|Automotive Technology, Certificate of Completion|2|2|2022|40272022470604CTNULL22|2022-09-06 11:06:18.713|NULL|N
4027|470605|AS|47.0605_3|Diesel Mechanics Technology-AAS|3|3|2022|40272022470605AS47.0605_333|2022-09-06 11:06:18.713|NULL|N
4027|480703|CT|48.0703_1|Cabinetry and Architectural Woodwork, Certificate of Completion|2|2|2022|40272022480703CT48.0703_122|2022-09-06 11:06:18.713|NULL|N
4027|490102|BS|49.0102_4|Professional Pilot, B.S.|5|5|2022|40272022490102BS49.0102_455|2022-09-06 11:06:18.713|NULL|N
4027|500401|BS|50.0401_7|Art and Design - BA/BS|2|2|2022|40272022500401BS50.0401_722|2022-09-06 11:06:18.713|NULL|N
4027|500401|CT|50.0401_1|Art and Design, Certificate of Completion|2|2|2022|40272022500401CT50.0401_122|2022-09-06 11:06:18.713|NULL|N
4027|500703|BS|50.0703|Art History - BA|5|5|2022|40272022500703BS50.070355|2022-09-06 11:06:18.713|NULL|N
4027|510602|AS|51.0602_1|Dental Hygiene-AAS|3|3|2022|40272022510602AS51.0602_133|2022-09-06 11:06:18.713|NULL|N
4027|510602|BS|51.0602_2|Dental Hygiene, B.S.|5|5|2022|40272022510602BS51.0602_255|2022-09-06 11:06:18.713|NULL|N
4027|510908|AS|NULL|Respiratory Therapy, A.A.S.|3|3|2022|40272022510908AS33|2022-09-06 11:06:18.713|NULL|N
4027|511501|CT|NULL|Advanced Substance Use Disorder Counseling, Certificate of Proficiency|NULL|0|2022|40272022511501CT00|2022-09-06 11:06:18.713|NULL|N
4027|511501|CT|NULL|Advanced Substance Use Disorder Counseling, Certificate of Proficiency|1B|1B|2022|40272022511501CTNULL1B1B|2022-09-06 11:06:18.713|NULL|N
4027|512208|BS|NULL|Community Health - Health Services Administration Emphasis, B.S.|5|5|2022|40272022512208BS55|2022-09-06 11:06:18.713|NULL|N
4027|513801|BS|51.3801_2|Nursing - BS|5|5|2022|40272022513801BS51.3801_255|2022-09-06 11:06:18.713|NULL|N
4027|520201|AS|52.0201_4|Business Management-AAS|NULL|0|2022|40272022520201AS52.0201_400|2022-09-06 11:06:18.713|NULL|N
4027|520201|BS|52.0201_7|Business Management - BS- All emphases|NULL|0|2022|40272022520201BS52.0201_700|2022-09-06 11:06:18.713|NULL|N
4027|520201|CT|52.0201_1|Business Management-CC|NULL|0|2022|40272022520201CT52.0201_100|2022-09-06 11:06:18.713|NULL|N
4027|520201|CT|52.0201_1|Business Management-CC|2|2|2022|40272022520201CT52.0201_122|2022-09-06 11:06:18.713|NULL|N
4027|520301|BS|NULL|Accounting-BS General Accounting Emphasis|NULL|0|2022|40272022520301BS00|2022-09-06 11:06:18.713|NULL|N
4027|520301|BS|52.0301_5|Accounting - BS/Internal Auditing|NULL|0|2022|40272022520301BS52.0301_500|2022-09-06 11:06:18.713|NULL|N
4027|520301|CT|NULL|Accounting, Certificate of Completion|NULL|0|2022|40272022520301CT00|2022-09-06 11:06:18.713|NULL|N
4027|520301|CT|NULL|Accounting, Certificate of Completion|2|2|2022|40272022520301CTNULL22|2022-09-06 11:06:18.713|NULL|N
4027|520401|CT|52.0401|Administrative Support|1B|1B|2022|40272022520401CT52.04011B1B|2022-09-06 11:06:18.713|NULL|N
4027|520401|CT|52.0401|Administrative Support|2|2|2022|40272022520401CT52.040122|2022-09-06 11:06:18.713|NULL|N
4027|520407|AS|52.0407_1|Administrative Info Mgmt-AS|3|3|2022|40272022520407AS52.0407_133|2022-09-06 11:06:18.713|NULL|N
4027|520801|BS|52.0801_2|Finance - BS|5|5|2022|40272022520801BS52.0801_255|2022-09-06 11:06:18.713|NULL|N
4027|521099|CT|NULL|SHRM LEARNING SYSTEM: HUMAN RESOURCES CERTIFICATION|NULL|0|2022|40272022521099CT00|2022-09-06 11:06:18.713|NULL|N
4027|030104|BS|03.0104|Environmental Science and Management - BS|5|5|2023|40272023030104BS03.010455|2023-08-08 08:23:43.343|NULL|N
4027|090101|AS|9.0101_1|Communications-AA|3|3|2023|40272023090101AS9.0101_133|2023-08-08 08:23:43.343|NULL|N
4027|090101|AS|9.0101_2|Communications-AS|3|3|2023|40272023090101AS9.0101_233|2023-08-08 08:23:43.343|NULL|N
4027|090101|BS|NULL|Communications - All Emphases|5|5|2023|40272023090101BS55|2023-08-08 08:23:43.343|NULL|N
4027|090101|BS|9.0101_3|Communication - BA/Speech Communication|5|5|2023|40272023090101BS9.0101_355|2023-08-08 08:23:43.343|NULL|N
4027|090101|BS|9.0101_4|Communication - BA/Journalism|5|5|2023|40272023090101BS9.0101_455|2023-08-08 08:23:43.343|NULL|N
4027|090101|BS|9.0101_5|Communication - BA/Public Relations|5|5|2023|40272023090101BS9.0101_555|2023-08-08 08:23:43.343|NULL|N
4027|090101|BS|9.0101_6|Communications - BS/Speech Communication|5|5|2023|40272023090101BS9.0101_655|2023-08-08 08:23:43.343|NULL|N
4027|090101|BS|9.0101_7|Communication - BS/Journalism|5|5|2023|40272023090101BS9.0101_755|2023-08-08 08:23:43.343|NULL|N
4027|090101|BS|9.0101_8|Communication - BS/Public Relations|5|5|2023|40272023090101BS9.0101_855|2023-08-08 08:23:43.343|NULL|N
4027|090401|BS|NULL|Communication - Journalism and Media Studies Emphasis, B.S.|5|5|2023|40272023090401BS55|2023-08-08 08:23:43.343|NULL|N
4027|100203|BS|10.0203|Digital Audio - BS|5|5|2023|40272023100203BS10.020355|2023-08-08 08:23:43.343|NULL|N
4027|110202|CT|NULL|Application Development, Certificate of Proficiency|NU|0|2023|40272023110202CTNU0|2023-08-08 08:23:43.343|NULL|N
4027|110202|CT|NULL|Application Development, Certificate of Proficiency|1A|1A|2023|40272023110202CT1A1A|2023-08-08 08:23:43.343|NULL|N
4027|110202|CT|NULL|Application Development, Certificate of Proficiency|1B|1B|2023|40272023110202CT1B1B|2023-08-08 08:23:43.343|NULL|N
4027|110202|CT|NULL|Application Development, Certificate of Proficiency|2|2|2023|40272023110202CT22|2023-08-08 08:23:43.343|NULL|N
4027|110801|CT|NULL|Digital Media|1B|1B|2023|40272023110801CT1B1B|2023-08-08 08:23:43.343|NULL|N
4027|110801|CT|NULL|Digital Media|2|2|2023|40272023110801CT22|2023-08-08 08:23:43.343|NULL|N
4027|110801|AS|11.0801|Digital Communication Technology-AAS|3|3|2023|40272023110801AS11.080133|2023-08-08 08:23:43.343|NULL|N
4027|110801|AS|NULL|Digital Communication Technology, A.A.S.|3|3|2023|40272023110801AS33|2023-08-08 08:23:43.343|NULL|N
4027|111004|AS|NULL|Web Design and Development|3|3|2023|40272023111004AS33|2023-08-08 08:23:43.343|NULL|N
4027|111004|BS|11.1004_1|Web Design and Development - BS/Web and App Development|5|5|2023|40272023111004BS11.1004_155|2023-08-08 08:23:43.343|NULL|N
4027|111004|BS|11.1004_2|Web Design and Development - Interaction and Design Emphasis, B.S.|5|5|2023|40272023111004BS11.1004_255|2023-08-08 08:23:43.343|NULL|N
4027|131001|BS|NULL|Special Education - Mild/Moderate/Severe and Autism Studies, B.S. B.S.|5|5|2023|40272023131001BS55|2023-08-08 08:23:43.343|NULL|N
4027|131003|BS|13.1003|ASL and Deaf Studies Education - BA|5|5|2023|40272023131003BS13.100355|2023-08-08 08:23:43.343|NULL|N
4027|131202|BS|13.1202|Elementary Education - BS|5|5|2023|40272023131202BS13.120255|2023-08-08 08:23:43.343|NULL|N
4027|131209|CT|13.1209|Early Care and Education-CC|NU|0|2023|40272023131209CT13.1209NU0|2023-08-08 08:23:43.343|NULL|N
4027|131209|CT|13.1209|Early Care and Education-CC|1A|1A|2023|40272023131209CT13.12091A1A|2023-08-08 08:23:43.343|NULL|N
4027|131209|CT|13.1209|Early Care and Education-CC|1B|1B|2023|40272023131209CT13.12091B1B|2023-08-08 08:23:43.343|NULL|N
4027|131209|CT|13.1209|Early Care and Education-CC|2|2|2023|40272023131209CT13.120922|2023-08-08 08:23:43.343|NULL|N
4027|131312|BS|13.1312|Music Education - BS|5|5|2023|40272023131312BS13.131255|2023-08-08 08:23:43.343|NULL|N
